"TOA5","CR1000_Chambers","CR1000","72154","CR1000.Std.28","CPU:22JUL2021.CR1","60880","TcrafatData"
"TIMESTAMP","RECORD","TcRafat_Avg(1)","TcRafat_Avg(2)","TcRafat_Avg(3)","TcRafat_Avg(4)","TcRafat_Avg(5)","TcRafat_Avg(6)"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-01-12 03:01:00",58196,8.752984,8.384044,8.240315,8.099725,"NAN",20.7118
"2022-01-12 03:02:00",58197,8.549045,8.266733,8.302988,8.196568,"NAN",20.71546
"2022-01-12 03:03:00",58198,8.618497,8.325658,8.370611,8.291077,"NAN",20.73386
"2022-01-12 03:04:00",58199,8.625804,8.347715,8.413439,8.384845,"NAN",20.76227
"2022-01-12 03:05:00",58200,8.796626,8.491357,8.300749,8.175783,"NAN",20.76483
"2022-01-12 03:06:00",58201,8.629302,8.350201,8.367608,8.255294,"NAN",20.77544
"2022-01-12 03:07:00",58202,8.218489,7.981101,8.285026,8.094328,"NAN",20.7757
"2022-01-12 03:08:00",58203,8.113816,7.934539,8.182077,8.034707,"NAN",20.76405
"2022-01-12 03:09:00",58204,8.091779,7.908076,8.230895,8.089146,"NAN",20.76989
"2022-01-12 03:10:00",58205,8.073467,7.908568,8.137751,7.871528,"NAN",20.76582
"2022-01-12 03:11:00",58206,8.062398,7.949606,7.973312,7.679142,"NAN",20.74842
"2022-01-12 03:12:00",58207,8.044773,7.9395,7.952574,7.618876,"NAN",20.75728
"2022-01-12 03:13:00",58208,8.02854,7.956752,7.980177,7.624331,"NAN",20.72604
"2022-01-12 03:14:00",58209,8.033553,7.941392,8.042284,7.711487,"NAN",20.75503
"2022-01-12 03:15:00",58210,8.474827,8.225307,8.057804,7.881271,"NAN",20.73954
"2022-01-12 03:16:00",58211,8.373055,8.089295,8.085227,7.816165,"NAN",20.74995
"2022-01-12 03:17:00",58212,8.522011,8.307351,8.178316,8.08873,"NAN",20.72554
"2022-01-12 03:18:00",58213,8.596577,8.331923,8.162436,8.020677,"NAN",20.75399
"2022-01-12 03:19:00",58214,8.630334,8.401839,8.236983,8.067685,"NAN",20.75975
"2022-01-12 03:20:00",58215,8.841644,8.605406,8.28736,8.222631,"NAN",20.75191
"2022-01-12 03:21:00",58216,8.778265,8.54954,8.342806,8.23422,"NAN",20.7707
"2022-01-12 03:22:00",58217,8.505619,8.309868,8.387042,8.38019,"NAN",20.75776
"2022-01-12 03:23:00",58218,8.872025,8.610304,8.396014,8.357709,"NAN",20.73047
"2022-01-12 03:24:00",58219,8.935438,8.682957,8.381455,8.308891,"NAN",20.74018
"2022-01-12 03:25:00",58220,8.939329,8.672712,8.35253,8.22386,"NAN",20.75697
"2022-01-12 03:26:00",58221,8.770966,8.500395,8.226491,8.118327,"NAN",20.75991
"2022-01-12 03:27:00",58222,8.60101,8.356,7.934951,7.922875,"NAN",20.74591
"2022-01-12 03:28:00",58223,8.717671,8.379514,7.855361,7.841364,"NAN",20.75557
"2022-01-12 03:29:00",58224,8.693022,8.356776,7.840538,7.826834,"NAN",20.75536
"2022-01-12 03:30:00",58225,8.564729,8.218272,7.858168,7.803693,"NAN",20.77268
"2022-01-12 03:31:00",58226,8.606345,8.238892,7.846273,7.815356,"NAN",20.76119
"2022-01-12 03:32:00",58227,8.60533,8.281119,7.826066,7.799202,"NAN",20.76
"2022-01-12 03:33:00",58228,8.52736,8.243776,7.780631,7.756809,"NAN",20.77063
"2022-01-12 03:34:00",58229,8.477792,8.195428,7.772737,7.726831,"NAN",20.75088
"2022-01-12 03:35:00",58230,8.32956,8.091352,7.91736,7.763992,"NAN",20.7562
"2022-01-12 03:36:00",58231,8.323859,8.074204,7.956381,7.816203,"NAN",20.78441
"2022-01-12 03:37:00",58232,8.168696,7.953706,7.904633,7.76079,"NAN",20.76511
"2022-01-12 03:38:00",58233,8.075329,7.894181,7.91038,7.691817,"NAN",20.75174
"2022-01-12 03:39:00",58234,8.020535,7.893994,7.734717,7.574534,"NAN",20.74643
"2022-01-12 03:40:00",58235,7.826114,7.66187,7.340839,7.108335,"NAN",20.73783
"2022-01-12 03:41:00",58236,7.531631,7.435785,7.118426,6.756704,"NAN",20.71238
"2022-01-12 03:42:00",58237,7.276075,7.135903,7.093293,6.744766,"NAN",20.71487
"2022-01-12 03:43:00",58238,7.502732,7.364934,7.303326,6.957406,"NAN",20.71189
"2022-01-12 03:44:00",58239,7.608809,7.380698,7.50515,7.379323,"NAN",20.73787
"2022-01-12 03:45:00",58240,7.54754,7.457993,7.689713,7.584346,"NAN",20.72066
"2022-01-12 03:46:00",58241,8.048894,7.799173,7.834918,7.75712,"NAN",20.75612
"2022-01-12 03:47:00",58242,8.044505,7.871665,7.937078,7.883787,"NAN",20.74313
"2022-01-12 03:48:00",58243,8.074759,7.89858,7.888932,7.80883,"NAN",20.72679
"2022-01-12 03:49:00",58244,8.129901,7.931478,7.863945,7.795221,"NAN",20.72866
"2022-01-12 03:50:00",58245,8.401002,8.180521,7.798829,7.622475,"NAN",20.73662
"2022-01-12 03:51:00",58246,8.416586,8.201609,7.748549,7.570356,"NAN",20.72727
"2022-01-12 03:52:00",58247,8.347742,8.074011,7.802083,7.579246,"NAN",20.74339
"2022-01-12 03:53:00",58248,8.10816,7.912686,7.735637,7.631423,"NAN",20.72161
"2022-01-12 03:54:00",58249,8.076099,7.830626,7.665978,7.508307,"NAN",20.71658
"2022-01-12 03:55:00",58250,8.11797,7.864972,7.893712,7.72929,"NAN",20.73886
"2022-01-12 03:56:00",58251,8.111796,7.940991,8.056367,7.891556,"NAN",20.7459
"2022-01-12 03:57:00",58252,8.269732,8.025671,8.156659,8.096866,"NAN",20.74616
"2022-01-12 03:58:00",58253,8.497618,8.307341,8.21039,8.126211,"NAN",20.73278
"2022-01-12 03:59:00",58254,8.510973,8.314307,8.135897,8.092175,"NAN",20.74874
"2022-01-12 04:00:00",58255,8.703419,8.52841,8.212969,8.164577,"NAN",20.75751
